0	0	0	0	0	0
3509.0	84.0	0	18.0	0	0
7.0	2.0	0	6.0	0	0
5.0	1.0	0	1.0	0	0
1.0	1.0	0	0	0	0
1.0	1.0	0	0	0	0
8.0	3.0	0	2.0	0	0
0	0	0	1.0	0	1.0
0	0	0	5.0	0	1.0
0	0	0	0	0	0
5.0	2.0	0	1.0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	0	0	0
9.0	1.0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	4.0	0	1.0
10.0	1.0	0	1.0	0	0
0	0	0	0	0	0
471.0	27.0	0	23.0	0	0
0	0	0	0	0	0
2.0	2.0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
6.0	1.0	0	2.0	0	0
2030.0	28.0	446.0	8.0	0	0
6.0	4.0	0	6.0	0	0
0	0	0	1.0	0	1.0
9.0	1.0	0	2.0	0	0
1.0	1.0	0	1.0	0	0
0	0	0	0	0	0
2.0	1.0	0	0	0	0
54.0	6.0	0	3.0	0	0
2.0	1.0	0	0	0	0
2.0	1.0	0	0	0	0
4.0	1.0	0	0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
7.0	2.0	0	1.0	0	0
0	0	0	2.0	0	1.0
0	0	0	0	0	0
1.0	1.0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	1.0	0	1.0	0	1.0
1.0	1.0	0	0	0	0
0	0	0	0	0	0
14.0	1.0	0	1.0	0	0
6.0	2.0	0	0	0	0
1.0	1.0	0	1.0	0	0
0	1.0	0	0	0	1.0
1.0	1.0	0	0	0	0
116.0	17.0	0	5.0	0	0
39.0	1.0	0	3.0	0	0
11.0	1.0	0	2.0	0	0
0	1.0	0	0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
275.0	4.0	17.0	1.0	0	0
0	0	0	0	0	0
974.0	14.0	196.0	3.0	0	0
0	0	0	2.0	0	1.0
0	0	0	1.0	0	1.0
1014.0	99.0	0	12.0	0	0
247.0	13.0	0	5.0	0	0
0	0	0	0	0	0
1.0	1.0	0	1.0	0	0
20.0	4.0	2.0	2.0	0	0
0	0	0	10.0	0	1.0
0	0	0	2.0	0	1.0
17.0	3.0	0	1.0	0	0
66.0	4.0	0	3.0	0	0
5.0	1.0	0	1.0	0	0
11.0	2.0	0	2.0	0	0
0	0	0	0	0	0
21.0	2.0	0	3.0	0	0
4.0	1.0	0	1.0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
1.0	1.0	0	2.0	0	0
1.0	1.0	0	0	0	0
0	0	0	0	0	0
46.0	2.0	0	2.0	0	0
0	0	0	1.0	0	1.0
1.0	1.0	0	0	0	0
2.0	1.0	0	1.0	0	0
260.0	46.0	0	12.0	0	0
0	0	0	1.0	0	1.0
259.0	4.0	35.0	3.0	0	0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
13.0	1.0	0	5.0	0	0
4162.0	49.0	236.0	16.0	0	0
16.0	2.0	0	5.0	0	0
8.0	1.0	0	3.0	0	0
23.0	4.0	0	5.0	0	0
0	0	0	0	0	0
91.0	18.0	0	12.0	0	0
0	0	0	7.0	0	1.0
0	0	0	5.0	0	1.0
24.0	1.0	0	1.0	0	0
1.0	1.0	0	2.0	0	0
1.0	1.0	0	0	0	0
208.0	11.0	0	3.0	0	0
0	0	0	3.0	0	1.0
91.0	6.0	0	2.0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	1.0	0	0	0	1.0
1.0	1.0	0	0	0	0
0	0	0	0	0	0
37.0	4.0	0	2.0	0	0
1.0	1.0	0	0	0	0
0	0	0	1.0	0	1.0
608.0	28.0	0	26.0	2	0
0	0	0	0	0	0
41.0	2.0	9.0	2.0	0	0
1.0	1.0	0	2.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
442.0	12.0	0	9.0	0	0
105.0	3.0	13.0	2.0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	3.0	0	1.0
2.0	1.0	0	0	0	0
495.0	16.0	0	16.0	0	0
0	0	0	1.0	0	1.0
0	0	0	4.0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
16.0	1.0	0	1.0	0	0
0	0	0	0	0	0
45.0	2.0	0	2.0	0	0
0	0	0	0	0	0
0	1.0	0	0	0	1.0
0	1.0	0	1.0	0	1.0
0	1.0	0	0	0	1.0
0	1.0	0	0	0	1.0
7.0	3.0	0	0	0	0
0	0	0	0	0	0
311.0	38.0	0	12.0	0	0
5.0	1.0	0	1.0	0	0
0	0	0	1.0	0	1.0
1.0	1.0	0	0	0	0
2.0	1.0	0	0	0	0
36.0	4.0	0	1.0	0	0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
8.0	2.0	0	8.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
7.0	2.0	0	2.0	0	0
11.0	4.0	0	1.0	0	0
6.0	3.0	0	1.0	0	0
33.0	4.0	0	2.0	0	0
0	4.0	0	0	0	1.0
0	4.0	0	0	0	1.0
0	0	0	0	0	0
163.0	22.0	0	3.0	0	0
3.0	2.0	0	2.0	0	0
494.0	24.0	0	10.0	0	0
0	0	0	1.0	0	1.0
2.0	2.0	0	0	0	0
2.0	2.0	0	0	0	0
3.0	2.0	0	0	0	0
0	0	0	1.0	0	1.0
153.0	2.0	4.0	3.0	0	0
0	0	0	3.0	0	1.0
0	0	0	1.0	0	1.0
21.0	2.0	0	1.0	0	0
38.0	3.0	0	6.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
5.0	2.0	0	4.0	0	0
220.0	4.0	0	4.0	0	0
0	0	0	0	0	0
0	8.0	0	0	0	1.0
0	8.0	0	0	0	1.0
0	0	0	0	0	0
0	0	0	6.0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
8.0	2.0	0	7.0	0	0
48.0	6.0	0	3.0	0	0
0	0	0	1.0	0	1.0
0	0	0	8.0	0	1.0
15.0	4.0	0	12.0	0	0
0	4.0	0	0	0	1.0
102.0	4.0	0	2.0	0	0
2130.0	24.0	0	29.0	0	0
14.0	3.0	0	2.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
1.0	1.0	0	1.0	0	0
0	0	0	0	0	0
5.0	1.0	0	1.0	0	0
0	0	0	12.0	0	1.0
5.0	1.0	0	1.0	0	0
0	0	0	0	0	0
17.0	1.0	0	1.0	0	0
28.0	2.0	0	2.0	0	0
0	1.0	0	0	0	1.0
88.0	1.0	0	12.0	0	0
0	1.0	0	0	0	1.0
24.0	2.0	0	2.0	0	0
0	0	0	3.0	0	1.0
0	0	0	0	0	0
579.0	8.0	0	12.0	0	0
33.0	3.0	6.0	2.0	0	0
1.0	1.0	0	10.0	0	0
3.0	2.0	0	0	0	0
47.0	4.0	0	2.0	0	0
31.0	4.0	0	2.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
11.0	4.0	0	2.0	0	0
12.0	2.0	0	2.0	0	0
30.0	3.0	0	4.0	0	0
0	0	0	4.0	0	1.0
0	0	0	0	0	0
0	2.0	0	0	0	1.0
84.0	2.0	5.0	2.0	0	0
0	0	0	0	0	0
429.0	11.0	0	11.0	3	0
149.0	7.0	22.0	2.0	0	0
0	1.0	0	0	0	1.0
1.0	1.0	0	0	0	0
5.0	2.0	0	0	0	0
2.0	1.0	0	1.0	0	0
0	1.0	0	0	0	1.0
14.0	2.0	0	2.0	0	0
8.0	1.0	0	2.0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
1707.0	47.0	0	33.0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
16.0	2.0	0	1.0	0	0
38.0	6.0	0	1.0	0	0
4768.0	55.0	1008.0	11.0	0	0
61.0	6.0	8.0	1.0	0	0
0	0	0	0	0	0
2.0	1.0	0	4.0	0	0
99.0	2.0	20.0	2.0	0	0
231.0	8.0	0	5.0	0	0
0	43.0	0	1.0	0	1.0
0	43.0	0	0	0	1.0
0	0	0	0	0	0
0	6.0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	3.0	0	1.0
0	1.0	0	0	0	1.0
1.0	1.0	0	0	0	0
6.0	6.0	0	12.0	0	0
6526.0	159.0	0	26.0	0	0
11886.0	83.0	1785.0	16.0	1	0
0	0	0	0	0	0
0	0	0	2.0	0	1.0
0	0	0	2.0	0	1.0
0	0	0	0	0	0
0	0	0	2.0	0	1.0
50.0	2.0	0	4.0	0	0
57.0	5.0	0	9.0	0	0
7.0	1.0	2.0	1.0	0	0
0	1.0	0	0	0	1.0
1.0	1.0	0	0	0	0
24.0	1.0	0	3.0	0	0
0	0	0	3.0	0	1.0
0	0	0	5.0	0	1.0
0	0	0	0	0	0
21.0	1.0	0	0	0	0
0	0	0	0	0	0
6.0	1.0	0	1.0	0	0
212.0	3.0	0	4.0	0	0
39.0	4.0	0	8.0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
6.0	1.0	0	3.0	0	0
193.0	15.0	24.0	3.0	0	0
0	0	0	3.0	0	1.0
3.0	2.0	0	12.0	0	0
122.0	9.0	0	4.0	0	0
0	9.0	0	2.0	0	1.0
257.0	12.0	0	11.0	0	0
0	0	0	10.0	0	1.0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
1.0	1.0	0	0	0	0
6.0	2.0	0	2.0	0	0
0	0	0	0	0	0
0	1.0	0	0	0	1.0
3.0	1.0	0	0	0	0
20.0	4.0	0	0	0	0
0	0	0	0	0	0
0	4.0	0	1.0	0	1.0
95.0	4.0	0	2.0	1	0
1.0	1.0	0	0	0	0
2.0	1.0	0	0	0	0
0	0	0	0	0	0
1.0	1.0	0	0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	3.0	0	1.0
0	0	0	0	0	0
9.0	1.0	0	1.0	0	0
89.0	4.0	9.0	3.0	0	0
0	0	0	0	0	0
78.0	2.0	0	3.0	0	0
0	1.0	0	0	0	1.0
7.0	1.0	0	1.0	0	0
0	1.0	0	0	0	1.0
0	0	0	3.0	0	1.0
0	1.0	0	0	0	1.0
1.0	1.0	0	0	0	0
0	0	0	2.0	0	1.0
3.0	1.0	0	0	0	0
0	0	0	2.0	0	1.0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
1326.0	44.0	0	26.0	0	0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
378.0	24.0	0	3.0	0	0
2.0	1.0	0	2.0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	0	0	0
132.0	5.0	0	3.0	0	0
75.0	6.0	0	3.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
14.0	2.0	0	3.0	0	0
2087.0	36.0	466.0	7.0	1	0
158.0	7.0	0	2.0	0	0
35.0	9.0	0	12.0	0	0
0	0	0	0	0	0
0	0	0	2.0	0	1.0
2.0	1.0	0	3.0	0	0
312.0	8.0	0	26.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	1.0	0	3.0	0	1.0
37.0	1.0	0	2.0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
276.0	7.0	0	3.0	0	0
0	8.0	0	0	0	1.0
141.0	5.0	0	3.0	3	0
1.0	1.0	0	0	0	0
0	1.0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	2.0	0	1.0
11.0	2.0	0	2.0	0	0
0	0	0	1.0	0	1.0
18.0	1.0	0	6.0	0	0
0	0	0	0	0	0
7.0	1.0	0	3.0	0	0
1.0	1.0	0	1.0	0	0
296.0	12.0	38.0	2.0	1	0
1.0	1.0	0	1.0	0	0
253.0	18.0	0	6.0	0	0
4.0	1.0	0	5.0	0	0
0	0	0	0	0	0
0	0	0	5.0	0	1.0
0	0	0	0	0	0
728.0	11.0	0	6.0	0	0
0	1.0	0	1.0	0	1.0
0	0	0	2.0	0	1.0
0	0	0	2.0	0	1.0
10.0	2.0	0	1.0	0	0
0	0	0	2.0	0	1.0
143.0	5.0	0	12.0	0	0
0	0	0	0	0	0
9.0	2.0	0	4.0	0	0
1099.0	11.0	63.0	8.0	0	0
28.0	1.0	0	2.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
1.0	1.0	0	0	0	0
184.0	6.0	0	5.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
49.0	4.0	0	3.0	0	0
150.0	3.0	0	11.0	0	0
3.0	3.0	0	4.0	0	0
2426.0	118.0	0	29.0	0	0
0	0	0	0	0	0
32.0	5.0	0	2.0	0	0
15.0	2.0	0	2.0	0	0
0	0	0	0	0	0
0	0	0	2.0	0	1.0
0	0	0	0	0	0
0	0	0	0	0	0
225.0	13.0	0	8.0	0	0
3.0	2.0	0	0	0	0
0	0	0	0	0	0
1.0	1.0	0	0	0	0
13.0	2.0	0	2.0	0	0
304.0	3.0	0	9.0	0	0
0	0	0	0	0	0
1064.0	30.0	0	34.0	0	0
1.0	1.0	0	1.0	0	0
0	17.0	0	0	0	1.0
101.0	6.0	0	5.0	0	0
0	0	0	1.0	0	1.0
0	0	0	9.0	0	1.0
0	2.0	0	1.0	0	1.0
15.0	2.0	0	2.0	0	0
1.0	1.0	0	5.0	0	0
0	2.0	0	0	0	1.0
0	2.0	0	4.0	0	1.0
0	2.0	0	0	0	1.0
0	2.0	0	0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	2.0	0	1.0
6.0	1.0	0	1.0	0	0
0	0	0	4.0	0	1.0
0	0	0	0	0	0
2.0	1.0	0	0	0	0
0	0	0	2.0	0	1.0
0	4.0	0	0	0	1.0
0	4.0	0	0	0	1.0
0	0	0	0	0	0
0	2.0	0	0	0	1.0
63.0	3.0	0	4.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	2.0	0	1.0	0	1.0
1196.0	2.0	0	0	0	0
0	20.0	0	5.0	0	1.0
10.0	2.0	0	1.0	0	0
1219.0	20.0	20.0	5.0	0	0
45.0	4.0	0	3.0	0	0
5.0	4.0	0	7.0	0	0
0	0	0	0	0	0
37.0	8.0	0	12.0	0	0
11.0	2.0	1.0	2.0	0	0
0	22.0	0	1.0	0	1.0
0	22.0	0	0	0	1.0
16.0	2.0	0	0	1	0
1.0	1.0	0	0	0	0
4.0	1.0	0	1.0	0	0
1.0	1.0	0	0	0	0
0	1.0	0	0	0	1.0
0	0	0	0	0	0
0	0	0	5.0	0	1.0
0	18.0	0	0	0	1.0
252.0	18.0	0	12.0	0	0
896.0	28.0	0	28.0	0	0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
11.0	1.0	0	4.0	0	0
0	0	0	1.0	0	1.0
37.0	24.0	0	12.0	0	0
0	0	0	0	0	0
1.0	1.0	0	0	0	0
0	1.0	0	0	0	1.0
3.0	3.0	0	0	0	0
8.0	2.0	2.0	1.0	0	0
1.0	1.0	0	0	0	0
1.0	1.0	0	0	0	0
483.0	6.0	52.0	2.0	0	0
175.0	4.0	8.0	2.0	0	0
0	0	0	3.0	0	1.0
0	4.0	0	0	0	1.0
144.0	4.0	11.0	2.0	0	0
50.0	1.0	0	2.0	0	0
78.0	3.0	0	4.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
20.0	1.0	0	2.0	0	0
0	0	0	1.0	0	1.0
1.0	1.0	0	0	0	0
84.0	4.0	0	3.0	0	0
18.0	2.0	0	1.0	0	0
3.0	1.0	0	0	0	0
31.0	9.0	0	12.0	0	0
9.0	1.0	0	2.0	0	0
239.0	11.0	0	3.0	0	0
121.0	21.0	0	4.0	0	0
5.0	2.0	0	1.0	0	0
150.0	13.0	0	12.0	0	0
0	6.0	0	0	0	1.0
101.0	6.0	4.0	3.0	0	0
0	0	0	0	0	0
2.0	2.0	0	0	0	0
14.0	1.0	0	7.0	0	0
0	1.0	0	0	0	1.0
0	0	0	1.0	0	1.0
0	1.0	0	1.0	0	1.0
0	0	0	4.0	0	1.0
0	0	0	0	0	0
3.0	2.0	0	3.0	0	0
0	1.0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	2.0	0	1.0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
174.0	22.0	0	7.0	0	0
37.0	1.0	0	0	0	0
130.0	19.0	6.0	2.0	0	0
372.0	9.0	35.0	2.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	2.0	0	1.0
0	0	0	0	0	0
0	0	0	3.0	0	1.0
0	0	0	0	0	0
17.0	5.0	0	1.0	0	0
0	8.0	0	0	0	1.0
0	0	0	0	0	0
2.0	2.0	0	2.0	0	0
17.0	1.0	0	3.0	0	0
0	0	0	2.0	0	1.0
372.0	28.0	0	12.0	0	0
0	0	0	0	0	0
0	0	0	5.0	0	1.0
0	0	0	1.0	0	1.0
0	0	0	1.0	0	1.0
0	1.0	0	0	0	1.0
0	1.0	0	1.0	0	1.0
1.0	1.0	0	0	0	0
0	1.0	0	0	0	1.0
1.0	1.0	0	0	0	0
2.0	1.0	0	0	0	0
90.0	5.0	0	12.0	0	0
0	0	0	2.0	0	1.0
68.0	6.0	0	2.0	1	0
41.0	7.0	0	1.0	0	0
0	0	0	1.0	0	1.0
1.0	1.0	0	0	0	0
1.0	1.0	0	6.0	0	0
0	0	0	0	0	0
0	0	0	2.0	0	1.0
0	0	0	2.0	0	1.0
1.0	1.0	0	0	0	0
2.0	2.0	0	3.0	0	0
1.0	1.0	0	0	0	0
266.0	7.0	48.0	4.0	0	0
1.0	1.0	0	0	0	0
0	0	0	0	0	0
0	0	0	2.0	0	1.0
0	0	0	2.0	0	1.0
1.0	1.0	0	0	0	0
0	0	0	1.0	0	1.0
1144.0	30.0	0	33.0	1	0
5.0	1.0	0	1.0	0	0
0	0	0	4.0	0	1.0
0	0	0	0	0	0
82.0	2.0	9.0	2.0	0	0
0	0	0	0	0	0
60.0	2.0	0	4.0	0	0
1.0	1.0	0	0	0	0
4.0	1.0	0	1.0	0	0
0	0	0	1.0	0	1.0
11.0	1.0	0	1.0	0	0
1.0	1.0	0	0	0	0
93.0	2.0	0	3.0	0	0
51.0	3.0	0	8.0	0	0
20.0	1.0	0	1.0	0	0
1.0	1.0	0	2.0	0	0
1.0	1.0	0	0	0	0
50.0	1.0	0	2.0	0	0
6.0	1.0	0	2.0	0	0
101.0	10.0	0	3.0	0	0
2.0	1.0	0	0	0	0
25.0	11.0	0	7.0	0	0
0	0	0	0	0	0
109.0	7.0	0	4.0	0	0
0	0	0	3.0	0	1.0
56.0	15.0	0	12.0	0	0
0	0	0	3.0	0	1.0
0	0	0	1.0	0	1.0
5.0	2.0	0	1.0	0	0
0	0	0	0	0	0
0	1.0	0	1.0	0	1.0
2.0	1.0	0	0	0	0
5.0	1.0	0	1.0	0	0
6.0	3.0	0	1.0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	3.0	0	0	0	1.0
89.0	3.0	12.0	2.0	0	0
15.0	3.0	0	1.0	0	0
0	0	0	0	0	0
0	0	0	7.0	0	1.0
1.0	1.0	0	0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
41.0	1.0	0	3.0	0	0
3.0	1.0	0	1.0	0	0
5.0	2.0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	2.0	0	1.0
0	3.0	0	0	0	1.0
0	5.0	0	0	0	1.0
0	0	0	0	0	0
0	2.0	0	0	0	1.0
22.0	2.0	4.0	1.0	0	0
0	0	0	1.0	0	1.0
0	1.0	0	0	0	1.0
0	0	0	0	0	0
0	0	0	0	0	0
0	2.0	0	1.0	0	1.0
76.0	2.0	0	4.0	0	0
30.0	2.0	12.0	2.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	1.0	0	1.0
0	0	0	0	0	0
35.0	2.0	0	3.0	0	0
6.0	1.0	0	2.0	0	0
0	0	0	0	0	0
2.0	1.0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
1080.0	37.0	0	11.0	0	0
0	0	0	0	0	0
1.0	1.0	0	1.0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
125.0	6.0	0	9.0	0	0
14.0	2.0	0	1.0	0	0
0	0	0	3.0	0	1.0
217.0	7.0	0	3.0	1	0
0	2.0	0	0	0	1.0
2.0	2.0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	1.0	0	0	0	1.0
1.0	1.0	0	0	0	0
0	0	0	2.0	0	1.0
0	0	0	2.0	0	1.0
178.0	8.0	0	9.0	0	0
27.0	3.0	0	1.0	0	0
368.0	10.0	0	10.0	0	0
1147.0	27.0	143.0	8.0	0	0
262.0	12.0	0	9.0	1	0
1.0	1.0	0	1.0	0	0
20.0	2.0	0	1.0	0	0
0	0	0	0	0	0
56.0	7.0	0	3.0	0	0
12.0	3.0	0	4.0	0	0
58.0	7.0	0	3.0	0	0
248.0	6.0	32.0	2.0	0	0
